stationId,stationLon,stationLat,capacity,charge_speed_station
14597_ac,121.49652332555185,31.26632958759185,1.0,7.0
14598_ac,121.68952119415124,31.266401704453287,1.0,7.0
14599_ac,121.52732861404817,31.266451878500945,1.0,7.0
14600_ac,121.52119992066166,31.266445227366923,1.0,7.0
14601_ac,121.61610438897938,31.2665545966232,9.0,7.0
14602_ac,121.6107209830621,31.266562408385838,1.0,7.0
14603_ac,121.51677702363311,31.266448953658678,1.0,7.0
14604_ac,121.1684403566134,31.266319526866617,1.0,7.0
14605_ac,121.49609075701805,31.26644024335055,1.0,7.0
14606_ac,121.32406385262888,31.2663660229425,3.0,7.0
14607_ac,121.50058393597011,31.266518662328476,1.0,7.0
14608_ac,121.50058393597011,31.266518662328476,1.0,7.0
14609_ac,121.50058393597011,31.266518662328476,1.0,7.0
14610_ac,121.50058393597011,31.266518662328476,1.0,7.0
14612_ac,121.53367930833085,31.266683403917256,1.0,7.0
14613_ac,121.36343024059286,31.266429701375973,1.0,7.0
14614_ac,121.67205857771413,31.266676067760155,5.0,7.0
14615_ac,121.3433371706042,31.266482995992025,13.0,7.0
14616_ac,121.3433371706042,31.266482995992025,13.0,7.0
14617_ac,121.17009331188532,31.26653118384968,1.0,7.0
14618_ac,121.48448218700409,31.266593562725873,12.0,7.0
14619_ac,121.36763311066923,31.26647046746967,30.0,7.0
14620_ac,121.4931722241285,31.266672396100713,12.0,7.0
14621_ac,121.4574954924601,31.266575164088895,1.0,7.0
14622_ac,121.53356194999337,31.266792072648805,1.0,7.0
14623_ac,121.48109126847694,31.266683586699912,1.0,7.0
14624_ac,121.59877524708064,31.266917605165524,1.0,7.0
14625_ac,121.4744233728056,31.266702461644176,1.0,7.0
14627_ac,121.68197382624498,31.266905629732815,1.0,7.0
14628_ac,121.57547077034927,31.267018006990074,1.0,7.0
14629_ac,121.32398400013943,31.266770002639063,1.0,7.0
14630_ac,121.4937904337378,31.266858168549998,1.0,7.0
14631_ac,121.52928491096718,31.266963364825166,3.0,7.0
14634_ac,121.53352079744411,31.267150818733164,24.0,7.0
14635_ac,121.45111691162339,31.266933869066456,1.0,7.0
14636_ac,121.52467806572497,31.267185143933627,1.0,7.0
14637_ac,121.58910049014385,31.267324625844203,1.0,7.0
14639_ac,121.33208857929215,31.267138367644755,1.0,7.0
14640_ac,121.692250509282,31.267293655026833,1.0,7.0
14641_ac,121.32467239441468,31.267160513614733,1.0,7.0
14643_ac,121.34326526320348,31.267145838287295,1.0,7.0
14645_ac,121.58407956568894,31.267474059196402,48.0,3.5
14646_ac,121.32479710472691,31.26721824949601,1.0,7.0
14647_ac,121.59228549338094,31.26750395156969,1.0,7.0
14648_ac,121.36194149899785,31.267170359089835,1.0,7.0
14649_ac,121.3615075893306,31.267183581343453,1.0,7.0
14650_ac,121.60336545172221,31.267528829815337,8.0,7.0
14651_ac,121.16981306024432,31.26746644617843,1.0,7.0
14652_ac,121.62510217246817,31.26771940483415,15.0,7.0
14654_ac,121.36644469258499,31.26743247381702,6.0,7.0
14655_ac,121.36644469258499,31.26743247381702,6.0,7.0
14656_ac,121.33894741398382,31.26750761222971,1.0,7.0
14657_ac,121.3306328192567,31.267543953123365,1.0,7.0
14658_ac,121.51072495363782,31.26770209676251,2.0,7.0
14659_ac,121.33866601925793,31.267549938314325,1.0,7.0
14660_ac,121.4986220660085,31.26778294196321,1.0,7.0
14661_ac,121.39883752896829,31.267593435433554,1.0,7.0
14662_ac,121.58478779756092,31.26799370958457,1.0,7.0
14663_ac,121.51262457868503,31.26790950087725,4.0,7.0
14664_ac,121.54344457515296,31.267999029429692,1.0,7.0
14666_ac,121.53327799632741,31.268069834413215,6.0,7.0
14667_ac,121.34452269247733,31.26783682414124,1.0,7.0
14668_ac,121.51188599272841,31.268021322924913,3.0,7.0
14669_ac,121.50627519021937,31.268016930345603,19.0,7.0
14670_ac,121.50627519021937,31.268016930345603,30.0,7.0
14671_ac,121.33726404195289,31.267876374233744,1.0,7.0
14672_ac,121.5875466862572,31.268187115405894,1.0,7.0
14673_ac,121.22020468994315,31.26802113620347,1.0,7.0
14674_ac,121.54337938992278,31.268169818523106,1.0,7.0
14675_ac,121.62637889275778,31.268227497386167,1.0,7.0
14676_ac,121.58313682296124,31.268327281332468,1.0,7.0
14677_ac,121.70325867911562,31.26822296863959,1.0,7.0
14678_ac,121.2104308121515,31.26822065998693,1.0,7.0
14679_ac,121.51487333345274,31.26835874615426,1.0,7.0
14680_ac,121.66468469951405,31.268423123971857,1.0,7.0
14681_ac,121.31519588637072,31.26826915307908,12.0,7.0
14682_ac,121.5964020971247,31.26853834079543,1.0,7.0
14683_ac,121.40972022521314,31.26817850688854,1.0,7.0
14684_ac,121.39735942396884,31.268178160968507,5.0,7.0
14685_ac,121.70116459218261,31.26845594537518,1.0,7.0
14686_ac,121.45767937390241,31.268339564285448,4.0,7.0
14687_ac,121.70131936782167,31.268493698131362,1.0,7.0
14689_ac,121.59234640642028,31.268752419489246,1.0,7.0
14690_ac,121.60642829608115,31.26877979757752,1.0,7.0
14691_ac,121.53728062966488,31.268744055050394,1.0,7.0
14692_ac,121.67681015996274,31.268794801640727,1.0,7.0
14693_ac,121.50497649660635,31.268759773342456,1.0,7.0
14694_ac,121.67745592960388,31.26882071448063,1.0,7.0
14695_ac,121.52978229669057,31.26884781968996,1.0,7.0
14696_ac,121.4417078259597,31.268672686559956,1.0,7.0
14697_ac,121.60431804842122,31.269013769410616,1.0,7.0
14698_ac,121.57224899760787,31.269010833842803,1.0,7.0
14699_ac,121.35191087608356,31.268695569407424,1.0,7.0
14700_ac,121.62659626004827,31.269012985453497,12.0,7.0
14701_ac,121.53578430260711,31.268991450737428,1.0,7.0
14702_ac,121.53121769707472,31.26899336304324,2.0,7.0
14703_ac,121.08169778936235,31.268722647007884,1.0,7.0
14704_ac,121.53690252614096,31.26901606123676,1.0,7.0
14705_ac,121.32194646492174,31.268975968539205,4.0,7.0
14706_ac,121.62344934352231,31.269325079251217,17.0,7.0
14707_ac,121.4629094558967,31.269069449336204,1.0,7.0
14708_ac,121.40981040908184,31.269040037141096,1.0,7.0
14709_ac,121.32198436428101,31.269138826244724,1.0,7.0
14711_ac,121.3708796080361,31.26912468783071,1.0,7.0
14712_ac,121.28482526450979,31.269337701626327,5.0,7.0
14713_ac,121.37666306351844,31.26919606718104,1.0,7.0
14714_ac,121.3764522688317,31.269286211332627,1.0,7.0
14715_ac,121.53631288249223,31.269593067522436,1.0,7.0
14716_ac,121.38369108893583,31.26936287236783,1.0,7.0
14718_ac,121.5943777604818,31.26978698191066,1.0,7.0
14719_ac,121.47957373917882,31.269628921162756,6.0,7.0
14720_ac,121.68902596255914,31.269772479804512,1.0,7.0
14721_ac,121.07452673859952,31.26955029688821,1.0,7.0
14722_ac,121.5025477181345,31.26974713828686,1.0,7.0
14723_ac,121.39695030918575,31.269551584516446,1.0,7.0
14724_ac,121.16696185305979,31.269645412005097,1.0,7.0
14727_ac,121.50641684107303,31.269833262210966,1.0,7.0
14728_ac,121.48805962239945,31.269813781139515,1.0,7.0
14729_ac,121.32214793521267,31.269780238611613,1.0,7.0
14730_ac,121.48569821574772,31.269844762363764,3.0,7.0
14731_ac,121.5256672220113,31.269963712284028,12.0,7.0
14733_ac,121.40663552625958,31.269791229779184,4.0,7.0
14734_ac,121.42455189448792,31.269856642154714,1.0,7.0
14735_ac,121.64964715039717,31.270154481190396,1.0,7.0
14736_ac,121.41919384445879,31.269919705850906,1.0,7.0
14737_ac,121.48155078182731,31.27010068469811,1.0,7.0
14738_ac,121.46567950014499,31.270080126434273,6.0,7.0
14739_ac,121.52131397133115,31.27035286692507,1.0,7.0
14740_ac,121.4992367673193,31.27029601855632,1.0,7.0
14741_ac,121.18874811763173,31.270264628644764,1.0,7.0
14742_ac,121.66383778154311,31.270435955337426,1.0,7.0
14743_ac,121.68846268536421,31.270402834191007,1.0,7.0
14744_ac,121.649308729771,31.270574907336236,1.0,7.0
14745_ac,121.53848217726649,31.270583489133234,1.0,7.0
14746_ac,121.47575757057115,31.27041664594121,1.0,7.0
14747_ac,121.58740530616114,31.270691818129258,1.0,7.0
14748_ac,121.47189960626633,31.270528775129595,13.0,3.5
14750_ac,121.70477143382296,31.27068976104438,1.0,7.0
14751_ac,121.58928957929146,31.270847334943078,1.0,7.0
14752_ac,121.48606645302111,31.27066350347677,1.0,7.0
14753_ac,121.46646895418918,31.27061898773902,8.0,7.0
14754_ac,121.49442940753876,31.270716434812307,1.0,7.0
14755_ac,121.37077361213306,31.27060017221043,1.0,7.0
14756_ac,121.47244540237341,31.270727205810868,2.0,3.5
14757_ac,121.37752708360571,31.270645527999555,1.0,7.0
14758_ac,121.47539932392449,31.270774478001442,1.0,7.0
14759_ac,121.65772696086542,31.270945275654476,1.0,7.0
14760_ac,121.10479416095406,31.27067227738673,1.0,7.0
14761_ac,121.53402497402149,31.27099739562176,1.0,7.0
14762_ac,121.41030759654728,31.27071159874333,3.0,7.0
14763_ac,121.47571850142504,31.27084217404718,1.0,7.0
14764_ac,121.68930418310816,31.27095313257783,19.0,7.0
14765_ac,121.60380203154917,31.27111410771724,1.0,7.0
14766_ac,121.46771691777342,31.27089720327882,1.0,7.0
14767_ac,121.6605383352532,31.271091928483404,1.0,7.0
14768_ac,121.49818591984881,31.271025562190513,1.0,7.0
14769_ac,121.49818491614757,31.27102655876076,1.0,7.0
14770_ac,121.38531540966842,31.270840744142365,1.0,7.0
14771_ac,121.41591525473562,31.27087938764139,1.0,7.0
14772_ac,121.17221465207395,31.270977454424493,1.0,7.0
14773_ac,121.50481080577887,31.271115178617713,1.0,7.0
14775_ac,121.32599303788204,31.271136281859956,1.0,7.0
14777_ac,121.42586761613855,31.27113457937616,1.0,7.0
14778_ac,121.47250254805346,31.27124714376768,1.0,7.0
14779_ac,121.40979391246138,31.2711690514208,8.0,7.0
14780_ac,121.40979421265226,31.271169121552834,8.0,7.0
14781_ac,121.5773664484219,31.271528521334144,1.0,7.0
14782_ac,121.58296642246358,31.271638789762893,1.0,7.0
14783_ac,121.58129400142742,31.271658839003216,10.0,3.5
14784_ac,121.41006037682789,31.271311206280185,32.0,7.0
14785_ac,121.41006047689062,31.27131125631408,32.0,7.0
14786_ac,121.17350924304078,31.271414689397687,1.0,7.0
14787_ac,121.38472723215921,31.271335440635045,5.0,7.0
14789_ac,121.58635364853241,31.271710079771744,1.0,7.0
14790_ac,121.30665656189252,31.271467626081407,1.0,7.0
14791_ac,121.20229355428623,31.27152950466162,1.0,7.0
14792_ac,121.49844601055962,31.271574008100142,1.0,7.0
14793_ac,121.50251644829319,31.271611252046256,1.0,7.0
14794_ac,121.17357636772851,31.27154775823681,1.0,7.0
14795_ac,121.61780645582407,31.271974659103204,6.0,3.5
14796_ac,121.6045345257503,31.272067856225945,1.0,7.0
14797_ac,121.39060029978447,31.27176528295151,1.0,7.0
14799_ac,121.57257585688464,31.27216429763087,1.0,7.0
14800_ac,121.43846943115756,31.27200832514076,10.0,7.0
14801_ac,121.47002529819775,31.272099948479063,1.0,3.5
14802_ac,121.40627916248853,31.27200614954035,1.0,7.0
14803_ac,121.68094208569809,31.2722666017454,1.0,7.0
14804_ac,121.40701451848805,31.272041426804485,1.0,7.0
14805_ac,121.40890677351507,31.272059882821686,3.0,7.0
14806_ac,121.66924686503818,31.272385403085867,4.0,7.0
14807_ac,121.39940118480911,31.272113543456403,1.0,7.0
14808_ac,121.60433175687247,31.272480286404498,44.0,6.363636363636363
14809_ac,121.46526802015963,31.27221813412885,5.0,7.0
14810_ac,121.46527804144849,31.272337110066626,3.0,7.0
14811_ac,121.51904821405559,31.27251971051389,1.0,7.0
14812_ac,121.4164897061462,31.272276269907064,1.0,7.0
14814_ac,121.17212333643367,31.272497638741978,1.0,7.0
14816_ac,121.68158486097327,31.272650252583787,1.0,7.0
14817_ac,121.32252822950409,31.27252375245679,1.0,7.0
14818_ac,121.52845383219268,31.272743776536778,6.0,3.5
14819_ac,121.40435131434651,31.272504287671804,1.0,7.0
14820_ac,121.65365452250144,31.272841054262425,15.0,7.0
14821_ac,121.34070119971909,31.272658064826228,1.0,7.0
14822_ac,121.68586086382602,31.272853407801488,1.0,7.0
14823_ac,121.6061050776748,31.273003175046753,1.0,7.0
14824_ac,121.5889317430807,31.273044253768408,1.0,7.0
14825_ac,121.49458980285249,31.27286700307013,1.0,7.0
14826_ac,121.1385832779088,31.27274150800688,1.0,7.0
14827_ac,121.19365873547328,31.272866702082165,1.0,7.0
14828_ac,121.6037578802723,31.273095286054595,1.0,7.0
14829_ac,121.1268310602875,31.272860830157494,1.0,7.0
14831_ac,121.17048997127296,31.272955381707956,1.0,7.0
14832_ac,121.17048997127296,31.272955381707956,1.0,7.0
14833_ac,121.59680873164231,31.2732222897497,24.0,7.0
14834_ac,121.57771066012039,31.273232043178805,1.0,7.0
14835_ac,121.64740293585739,31.27320216872759,1.0,7.0
14836_ac,121.69415689145092,31.27315797547476,1.0,7.0
14839_ac,121.34602106580289,31.27310149587335,1.0,7.0
14840_ac,121.34602605531335,31.27310548560285,1.0,7.0
14841_ac,121.53945235053843,31.27340087771522,1.0,7.0
14843_ac,121.37351110025985,31.2732242550396,6.0,7.0
14844_ac,121.37351110025985,31.2732242550396,14.0,7.0
14846_ac,121.64845462252458,31.273566227425864,1.0,7.0
14847_ac,121.3108012962624,31.273382217774532,1.0,7.0
14848_ac,121.40752467405662,31.273307107997002,20.0,7.0
14849_ac,121.58156015174929,31.273703214815633,1.0,7.0
14852_ac,121.5116015229357,31.273663100846207,1.0,7.0
14853_ac,121.3969459686508,31.273450929144,1.0,7.0
14854_ac,121.22632319208442,31.273641663897408,1.0,7.0
14855_ac,121.40202352194312,31.273465147325194,1.0,7.0
14856_ac,121.66893186404764,31.27375473712456,1.0,7.0
14857_ac,121.33804983465124,31.273573503499843,1.0,7.0
14858_ac,121.52516859459712,31.27381727068617,1.0,7.0
14859_ac,121.17489856221636,31.273659577974477,1.0,7.0
14861_ac,121.42012360934565,31.273736998843056,1.0,7.0
14862_ac,121.35243743443442,31.27385953379021,1.0,7.0
14863_ac,121.63117383454995,31.274158670326617,1.0,7.0
14864_ac,121.63117383454995,31.274158670326617,1.0,7.0
14865_ac,121.63117383454995,31.274158670326617,1.0,7.0
14866_ac,121.48060565377047,31.27396841257773,1.0,7.0
14867_ac,121.34489230455185,31.273900110959037,1.0,7.0
14868_ac,121.68169453525041,31.27410743367413,1.0,7.0
14869_ac,121.44094665490195,31.27395800951336,1.0,7.0
14870_ac,121.45369860082491,31.274039704495774,1.0,7.0
14871_ac,121.22094684268585,31.274257150817796,1.0,7.0
14872_ac,121.44355661258027,31.27422889736066,1.0,7.0
14873_ac,121.68419392634759,31.27447671221316,1.0,7.0
14875_ac,121.65036746479362,31.27460030031567,1.0,7.0
14876_ac,121.39007926430409,31.274322817056564,1.0,7.0
14877_ac,121.50142728905027,31.27454376476358,1.0,7.0
14878_ac,121.40769467190182,31.274382728823745,32.0,7.0
14879_ac,121.57971746625218,31.274795701705838,1.0,7.0
14880_ac,121.63083025497588,31.27479788102402,6.0,7.0
14881_ac,121.48372382635122,31.27461591696007,1.0,7.0
14882_ac,121.22733678657075,31.27466292244492,1.0,7.0
14883_ac,121.298382662231,31.274631732637935,1.0,7.0
14884_ac,121.507388571832,31.274844310226847,1.0,7.0
14885_ac,121.57295399993109,31.275021258616217,1.0,7.0
14886_ac,121.61350671979719,31.275024259503713,1.0,7.0
14887_ac,121.50008844398965,31.27489661738546,9.0,3.5
14888_ac,121.07235165168355,31.274752388749747,1.0,7.0
14889_ac,121.58900470104658,31.27514629995412,1.0,7.0
14890_ac,121.44482457111947,31.27486714923507,3.0,7.0
14891_ac,121.69209521109387,31.27506211103021,1.0,7.0
14892_ac,121.52404754755621,31.275203196021707,1.0,7.0
14893_ac,121.17688573250311,31.275162377384948,1.0,7.0
14894_ac,121.49350569019573,31.27531971912142,1.0,7.0
14895_ac,121.33876313934917,31.275273479564362,1.0,7.0
14896_ac,121.33660284833658,31.27528445065369,1.0,7.0
14897_ac,121.65000065594546,31.2755445020084,1.0,7.0
14898_ac,121.46065656727532,31.27534994992042,3.0,7.0
14899_ac,121.53734724959654,31.275573312398464,1.0,7.0
14900_ac,121.34788511997398,31.275339376545844,1.0,7.0
14902_ac,121.44856481339971,31.275399695109428,50.0,7.0
14903_ac,121.2653886421128,31.2755248628418,1.0,7.0
14904_ac,121.58599110385411,31.275743257518837,1.0,7.0
14905_ac,121.59998441499738,31.27578352186631,1.0,7.0
14906_ac,121.53147000240499,31.275735422860624,1.0,7.0
14907_ac,121.43206752654054,31.27548732542946,1.0,7.0
14908_ac,121.07340307044403,31.275476672315712,1.0,7.0
14909_ac,121.60092628396087,31.275853206285202,1.0,7.0
14910_ac,121.60386921682047,31.275881180417855,1.0,7.0
14911_ac,121.44843646561003,31.275624325966184,1.0,7.0
14912_ac,121.47250567490475,31.275723621056354,1.0,7.0
14913_ac,121.22773194447696,31.275798703428897,1.0,7.0
14914_ac,121.58493943193537,31.276013771874343,2.0,7.0
14915_ac,121.61538719396005,31.276010225232376,6.0,7.0
14916_ac,121.4079757118488,31.275701300477312,1.0,7.0
14917_ac,121.40796970657183,31.275723288491545,1.0,7.0
14918_ac,121.53615679408728,31.27603134446778,1.0,7.0
14919_ac,121.40136616608518,31.27584319987208,1.0,7.0
14920_ac,121.40136616608518,31.27584319987208,1.0,7.0
14921_ac,121.60370963565171,31.27621599031633,1.0,7.0
14922_ac,121.51972318009535,31.27611906012322,1.0,7.0
14923_ac,121.5000762966772,31.276120066516334,1.0,7.0
14925_ac,121.53599530916794,31.27624187619327,9.0,7.0
14926_ac,121.64897485353747,31.276326068383874,1.0,7.0
14927_ac,121.225771577933,31.2763071512204,1.0,7.0
14928_ac,121.47276599660123,31.276258761174173,1.0,7.0
14929_ac,121.47761782181038,31.276296007261312,1.0,7.0
14930_ac,121.57571826080941,31.276530163665434,4.0,7.0
14931_ac,121.54821291261834,31.27651108793104,1.0,7.0
14932_ac,121.48074522871931,31.27644243725974,3.0,7.0
14933_ac,121.38361153272099,31.276355959889862,1.0,7.0
14934_ac,121.21214725810358,31.276526178989652,1.0,7.0
14935_ac,121.38436002944393,31.27636552161135,1.0,7.0
14936_ac,121.39806171866597,31.27638268359704,1.0,7.0
14937_ac,121.40602786109342,31.276418903955186,1.0,7.0
14938_ac,121.4079706459241,31.27642399469016,1.0,7.0
14939_ac,121.67227022371196,31.276711067699583,1.0,7.0
14940_ac,121.54655781220217,31.276801702595055,1.0,7.0
14941_ac,121.40067397850488,31.276486828895926,8.0,7.0
14942_ac,121.6012391498534,31.276855681587637,1.0,7.0
14943_ac,121.38194173618622,31.27650294734326,1.0,7.0
14944_ac,121.57604459074115,31.276919256368185,3.0,7.0
14945_ac,121.47686681104608,31.276736134087848,1.0,7.0
14946_ac,121.39134262909053,31.27664545755818,1.0,7.0
14947_ac,121.18158861848407,31.276766103206946,1.0,7.0
14948_ac,121.39572675574681,31.27665665391062,1.0,7.0
14949_ac,121.38488366756783,31.276666105081986,1.0,7.0
14950_ac,121.59149047207099,31.27704984718115,1.0,7.0
14951_ac,121.33300668841251,31.27678154314352,1.0,7.0
14952_ac,121.42887918601976,31.276730075298232,1.0,7.0
14953_ac,121.24954862358676,31.276922585194637,1.0,7.0
14954_ac,121.66140535501323,31.27706372545673,1.0,7.0
14955_ac,121.59908438073651,31.277158182687767,1.0,7.0
14956_ac,121.51254452769169,31.277077386056273,18.0,7.0
14957_ac,121.53766000776,31.2771473732597,16.0,7.0
14958_ac,121.4015684185197,31.276881727540946,1.0,7.0
14959_ac,121.51220985603341,31.277132668272717,1.0,7.0
14960_ac,121.20229859227949,31.277056151711992,1.0,7.0
14961_ac,121.16890639390053,31.277003701951315,1.0,7.0
14963_ac,121.65720802318128,31.277276764364508,1.0,7.0
14964_ac,121.67283458362049,31.27727391393782,1.0,7.0
14965_ac,121.66255809645264,31.277301427936024,1.0,7.0
14966_ac,121.4996807747115,31.27727939765935,1.0,7.0
14967_ac,121.38948425385993,31.27708885796064,1.0,7.0
14968_ac,121.4026252600636,31.277100410435622,1.0,7.0
14969_ac,121.16922903400473,31.277220218044363,1.0,7.0
14970_ac,121.5386878833306,31.277427606484206,35.0,7.0
14971_ac,121.24974153167767,31.277316387478578,1.0,7.0
14972_ac,121.43777452143351,31.27716792884764,1.0,7.0
14973_ac,121.59839428501317,31.277521289855706,1.0,7.0
14974_ac,121.36578279339544,31.277181151701793,8.0,7.0
14976_ac,121.50836812579433,31.277427151058166,1.0,7.0
14977_ac,121.56042519309305,31.27755346889929,8.0,7.0
14978_ac,121.18214295192024,31.277345048853036,1.0,7.0
14980_ac,121.5384478992184,31.277555457124834,1.0,7.0
14981_ac,121.38448986641066,31.277265071460562,4.0,7.0
14982_ac,121.41380874165529,31.277313057448303,1.0,7.0
14984_ac,121.29655008627279,31.277478775205637,1.0,7.0
14985_ac,121.29655008627279,31.277478775205637,1.0,7.0
14986_ac,121.53713416794957,31.2776531260268,1.0,7.0
14988_ac,121.24931263846862,31.27756435450965,1.0,7.0
14989_ac,121.31387007344998,31.277583712280805,1.0,7.0
14990_ac,121.44771847508332,31.277543994691946,1.0,7.0
14991_ac,121.07279614760141,31.27751895660985,1.0,7.0
14992_ac,121.07279614760141,31.27751895660985,1.0,7.0
14994_ac,121.54139730553347,31.27783746756611,1.0,7.0
14995_ac,121.07271175070163,31.277556850030024,1.0,7.0
14996_ac,121.64933207711452,31.277875780683843,1.0,7.0
14997_ac,121.072636741588,31.277602741557704,1.0,7.0
14998_ac,121.54104233814274,31.27791066035044,1.0,7.0
14999_ac,121.07264073454583,31.277625658203704,2.0,7.0
15000_ac,121.07264073454583,31.277625658203704,1.0,7.0
15001_ac,121.07263933592047,31.277630237609596,1.0,7.0
15002_ac,121.42049972683651,31.277631981775045,1.0,7.0
15004_ac,121.48075915912375,31.277825898317072,4.0,7.0
15005_ac,121.31279845897213,31.277820626012282,1.0,7.0
15006_ac,121.41978786056487,31.27772099082373,1.0,7.0
15007_ac,121.51928454868508,31.27800405709365,3.0,3.5
15008_ac,121.17746365748889,31.27788130330426,1.0,7.0
15010_ac,121.54473909530826,31.27809745963413,1.0,7.0
15011_ac,121.16888327141913,31.277883290545887,1.0,7.0
15012_ac,121.41204524624416,31.27780565188421,1.0,7.0
15013_ac,121.17727928385521,31.27793694030367,1.0,7.0
15014_ac,121.57804658608323,31.278212180902056,1.0,7.0
15015_ac,121.52502848167684,31.278122580502824,1.0,7.0
15016_ac,121.20999841829233,31.27807296754643,1.0,7.0
15017_ac,121.4962463279579,31.278111763098863,1.0,7.0
15018_ac,121.32036230224492,31.278025180369376,1.0,7.0
15019_ac,121.34431613460944,31.278025382506677,1.0,7.0
15020_ac,121.64344041888253,31.278328842693732,1.0,7.0
15021_ac,121.40158202264888,31.278013326257774,1.0,7.0
15022_ac,121.54366659465227,31.278342170415282,1.0,7.0
15023_ac,121.69973683214933,31.278296938096375,1.0,7.0
15024_ac,121.21786353466283,31.278258592797602,1.0,7.0
15025_ac,121.62069813387536,31.27843931820898,108.0,7.0
15026_ac,121.62069813387536,31.27843931820898,56.0,7.0
15027_ac,121.62069813387536,31.27843931820898,10.0,7.0
15028_ac,121.5990602731969,31.278475636863348,1.0,7.0
15029_ac,121.47122832301555,31.278258600562754,1.0,7.0
15030_ac,121.38481457642071,31.278207497565813,1.0,7.0
15032_ac,121.43389768666138,31.278272000104934,12.0,7.0
15033_ac,121.67271720229108,31.27856343793014,1.0,7.0
15034_ac,121.33050417237001,31.27837661239291,1.0,7.0
15035_ac,121.17705278970004,31.27841232407336,1.0,7.0
15036_ac,121.17860989592153,31.2784441743559,1.0,7.0
15037_ac,121.33066181320088,31.278417295852687,1.0,7.0
15038_ac,121.40405169549285,31.278361738068256,1.0,7.0
15039_ac,121.09942312667756,31.27837709666483,1.0,7.0
15040_ac,121.52513879133735,31.278674641909827,1.0,7.0
15041_ac,121.67891833369595,31.27867566425409,5.0,6.3
15042_ac,121.17767001225542,31.278557400962686,1.0,7.0
15043_ac,121.53011649917329,31.278773470924204,1.0,7.0
15044_ac,121.20351830241714,31.278672202345867,1.0,7.0
15045_ac,121.67877459149912,31.278830868072824,10.0,7.0
15046_ac,121.47292732513753,31.278708186023195,1.0,7.0
15047_ac,121.40079381518548,31.278595962294347,1.0,7.0
15048_ac,121.69408652358507,31.278856694259808,1.0,7.0
15049_ac,121.13740812985115,31.278725195841872,1.0,7.0
15050_ac,121.42849407876967,31.27872282306325,1.0,7.0
15051_ac,121.59235355208776,31.27909404834132,1.0,7.0
15052_ac,121.42142377793782,31.27881320824784,1.0,7.0
15053_ac,121.52770996065435,31.27909619115038,2.0,3.5
15054_ac,121.65501643108318,31.279154879233346,1.0,7.0
15055_ac,121.31881973229069,31.279046705220946,1.0,7.0
15056_ac,121.40268021339567,31.27895314812279,1.0,7.0
15057_ac,121.5017791616008,31.279172873765393,1.0,7.0
15058_ac,121.38519826893784,31.278992962865605,1.0,7.0
15059_ac,121.53473136573822,31.27929259953596,1.0,7.0
15061_ac,121.48420260925369,31.27938112926345,1.0,7.0
15062_ac,121.45639773213958,31.27933083413695,6.0,7.0
15063_ac,121.38005872095952,31.279281449848185,1.0,7.0
15064_ac,121.491954757362,31.279479333640207,1.0,7.0
15065_ac,121.23635286204664,31.27949742739935,1.0,7.0
15066_ac,121.65820830973139,31.27963770610992,1.0,7.0
15067_ac,121.65857161137352,31.279645018064194,1.0,7.0
15068_ac,121.54174207914865,31.279702439199646,1.0,7.0
15069_ac,121.38046336483579,31.279442708633805,1.0,7.0
15071_ac,121.65860254321242,31.279748916376153,2.0,7.0
15072_ac,121.31299985649318,31.27957551580823,1.0,7.0
15073_ac,121.6588231166559,31.279777488066262,5.0,7.0
15074_ac,121.5477432924268,31.27981735966172,1.0,7.0
15075_ac,121.39351282528993,31.27949876626889,1.0,7.0
15076_ac,121.42241400159992,31.279530979467943,1.0,7.0
15078_ac,121.47027044878676,31.279702425834763,20.0,6.825
15079_ac,121.20576249584323,31.27975982603358,1.0,7.0
15080_ac,121.65585477983072,31.279913003335697,1.0,7.0
15081_ac,121.55946416408936,31.27998403314974,24.0,5.833333333333333
15082_ac,121.1876432525615,31.27980071995066,1.0,7.0
15083_ac,121.5594110593599,31.280013941072145,5.0,7.0
15084_ac,121.66315870320659,31.27998016081093,1.0,7.0
15085_ac,121.20769719626784,31.279873324173803,1.0,7.0
15086_ac,121.55942808842501,31.280058947881635,5.0,7.0
15087_ac,121.18786365869198,31.27986007497609,1.0,7.0
15089_ac,121.52711299518867,31.28001026322047,2.0,3.5
15090_ac,121.46098486835497,31.27984394637719,1.0,7.0
15091_ac,121.50095011311342,31.27998506171219,1.0,7.0
15093_ac,121.53415961365351,31.28008089854174,1.0,7.0
15094_ac,121.40660763863957,31.279802002215835,1.0,7.0
15095_ac,121.47781478714707,31.27993551143009,1.0,7.0
15096_ac,121.5101057339311,31.280082068853215,1.0,7.0
15097_ac,121.65857955380095,31.28014979270573,6.0,7.0
15098_ac,121.52298967777446,31.28014528968967,6.0,3.5
15099_ac,121.19199819025488,31.280040976200382,98.0,7.0
15100_ac,121.39371373733225,31.280056498190863,1.0,7.0
15101_ac,121.47672001415481,31.28018627475915,57.0,4.114035087719298
15102_ac,121.36162587477264,31.28009832402167,1.0,7.0
15104_ac,121.65870379560172,31.280380612114364,1.0,7.0
15105_ac,121.15521646341563,31.280175852196223,1.0,7.0
15106_ac,121.38377708891007,31.280137282221,1.0,7.0
15107_ac,121.54274669846772,31.28044629281707,1.0,7.0
15108_ac,121.43142296031222,31.280170399662445,1.0,7.0
15109_ac,121.38766180286977,31.280162290789686,1.0,7.0
